pop,ssp,ploidy,type,family,garden,year,grwvol_m,MAT ,MWMT ,MCMT ,TD ,MAP ,MSP ,AHM ,SHM ,DD0 ,DD5 ,DDL18 ,DDG18 ,NFFD ,bFFP ,eFFP ,FFP ,PAS ,EMT ,EXT ,MAR ,Eref ,CMD ,RH ,PPT_wt ,PPT_sp ,PPT_sm ,PPT_at ,DD0_wt ,DD5_sm 
ORT-1,tridentata,2x,t2x,ORT-1-4,Majors,y12,1.182674106,8.2,20.5,-2.9,23.4,342,109,53,187.8,347,1990,3776,206,177,151,260,109,57,-32.6,40,16.4,987,730,49,103,98,57,84,278,1262
ORW-2,tridentata,2x,t2x,ORW-2-7,Orchard,y12,1.181765302,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
UTV-2,wyomingensis,4x,w4x,UTV-2-1,Majors,y12,1.180256575,6.8,19,-4.2,23.1,323,152,52.1,124.5,484,1744,4174,117,157,162,259,97,65,-37.7,37,18,976,722,46,69,76,99,79,378,1132
NVW-1,tridentata,2x,t2x,NVW-1-4,Majors,y12,1.17865926,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
IDT-3,tridentata,2x,t2x,IDT-3-7,Ephraim,y11,1.168194174,8.1,20.3,-2.5,22.8,377,118,48,172.3,344,1965,3793,199,185,150,266,116,61,-31.1,39.3,16.1,924,669,52,105,114,65,93,273,1247
MTT-1,tridentata,2x,t2x,MTT-1-8,Ephraim,y12,1.158763364,7.7,21.6,-5.7,27.2,358,200,49.5,107.8,540,2173,3989,267,188,132,269,137,48,-36.6,39.4,14.7,880,568,52,47,135,94,82,444,1351
NVT-2,tridentata,2x,t2x,NVT-2-4,Majors,y12,1.157306614,8.9,21.6,-2.3,24,239,101,79.1,215,328,2222,3584,277,188,144,272,128,29,-34.1,39.9,18,1069,864,48,54,65,56,64,266,1366
ORT-2,tridentata,2x,t2x,ORT-2-3,Orchard,y12,1.154958445,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
NVT-2,tridentata,2x,t2x,NVT-2-8,Ephraim,y11,1.154018522,8.9,21.6,-2.3,24,239,101,79.1,215,328,2222,3584,277,188,144,272,128,29,-34.1,39.9,18,1069,864,48,54,65,56,64,266,1366
MTT-1,tridentata,2x,t2x,MTT-1-6,Ephraim,y11,1.148724569,7.7,21.6,-5.7,27.2,358,200,49.5,107.8,540,2173,3989,267,188,132,269,137,48,-36.6,39.4,14.7,880,568,52,47,135,94,82,444,1351
NVT-1,tridentata,2x,t2x,NVT-1-8,Ephraim,y12,1.142736132,8.9,21.3,-1.8,23.1,265,108,71.1,197.9,289,2138,3558,243,171,150,259,109,29,-34.5,40.6,17.3,1111,888,44,68,82,59,57,233,1320
ORT-2,tridentata,2x,t2x,ORT-2-5,Orchard,y12,1.139246053,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
AZW-1,wyomingensis,4x,t4x,AZW-1-7,Ephraim,y12,1.138996671,9.9,21.2,-0.6,21.8,291,146,68.4,145.5,222,2367,3227,282,191,148,279,131,19,-32.7,39,18.4,1208,938,45,64,48,103,76,182,1367
NVW-1,tridentata,2x,t2x,NVW-1-4,Ephraim,y11,1.138040522,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
COW-2,wyomingensis,4x,w4x,COW-2-2,Majors,y12,1.137359122,7.5,21.7,-6.6,28.3,297,134,59,161.8,616,2190,4070,266,177,140,266,125,56,-38.6,39.5,17,1003,757,47,50,85,72,89,518,1363
ORW-2,tridentata,2x,t2x,ORW-2-9,Ephraim,y11,1.136073593,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
AZT-1,wyomingensis,4x,t4x,AZT-1-4,Majors,y12,1.134948867,9.9,21.8,-1,22.8,340,137,58.4,159.6,239,2393,3259,304,198,142,280,138,30,-32,38.4,18.2,1150,870,48,90,75,95,80,196,1398
IDW-3,wyomingensis,4x,w4x,IDW-3-8,Majors,y12,1.134708076,10.2,22.6,-1.7,24.2,271,82,74.4,274.1,243,2497,3192,364,226,125,278,152,28,-27.8,40.8,15.7,1012,808,55,84,79,43,65,208,1455
IDT-3,tridentata,2x,t2x,IDT-3-10,Ephraim,y11,1.134346256,8.1,20.3,-2.5,22.8,377,118,48,172.3,344,1965,3793,199,185,150,266,116,61,-31.1,39.3,16.1,924,669,52,105,114,65,93,273,1247
IDT-3,tridentata,2x,t2x,IDT-3-2,Majors,y12,1.132413494,8.1,20.3,-2.5,22.8,377,118,48,172.3,344,1965,3793,199,185,150,266,116,61,-31.1,39.3,16.1,924,669,52,105,114,65,93,273,1247
ORT-2,tridentata,2x,t2x,ORT-2-10,Ephraim,y11,1.131942035,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
UTV-2,wyomingensis,4x,w4x,UTV-2-7,Ephraim,y12,1.130089318,6.8,19,-4.2,23.1,323,152,52.1,124.5,484,1744,4174,117,157,162,259,97,65,-37.7,37,18,976,722,46,69,76,99,79,378,1132
NVW-1,tridentata,2x,t2x,NVW-1-3,Orchard,y12,1.129098453,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
MTW-2,wyomingensis,4x,w4x,MTW-2-7,Ephraim,y12,1.123012509,7.6,23.6,-8.6,32.2,340,223,51.8,105.9,773,2414,4170,409,186,129,269,140,46,-39.5,41.9,13.9,906,602,50,36,101,136,67,650,1526
IDT-3,tridentata,2x,t2x,IDT-3-4,Ephraim,y11,1.12256235,8.1,20.3,-2.5,22.8,377,118,48,172.3,344,1965,3793,199,185,150,266,116,61,-31.1,39.3,16.1,924,669,52,105,114,65,93,273,1247
UTV-2,wyomingensis,4x,w4x,UTV-2-5,Ephraim,y12,1.114321775,6.8,19,-4.2,23.1,323,152,52.1,124.5,484,1744,4174,117,157,162,259,97,65,-37.7,37,18,976,722,46,69,76,99,79,378,1132
NVT-2,tridentata,2x,t2x,NVT-2-3,Orchard,y12,1.113362496,8.9,21.6,-2.3,24,239,101,79.1,215,328,2222,3584,277,188,144,272,128,29,-34.1,39.9,18,1069,864,48,54,65,56,64,266,1366
NVW-1,tridentata,2x,t2x,NVW-1-10,Ephraim,y11,1.112843482,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
NVW-1,tridentata,2x,t2x,NVW-1-10,Ephraim,y12,1.110323099,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
ORT-1,tridentata,2x,t2x,ORT-1-8,Ephraim,y11,1.105051763,8.2,20.5,-2.9,23.4,342,109,53,187.8,347,1990,3776,206,177,151,260,109,57,-32.6,40,16.4,987,730,49,103,98,57,84,278,1262
UTV-2,wyomingensis,4x,w4x,UTV-2-3,Majors,y12,1.100811509,6.8,19,-4.2,23.1,323,152,52.1,124.5,484,1744,4174,117,157,162,259,97,65,-37.7,37,18,976,722,46,69,76,99,79,378,1132
NMT-2,wyomingensis,4x,t4x,NMT-2-4,Majors,y12,1.095193229,9.7,22.1,-2.4,24.5,255,146,77.1,150.7,308,2440,3362,330,187,140,276,136,17,-35.4,39.1,18.9,1195,962,44,33,46,103,73,260,1435
ORT-2,tridentata,2x,t2x,ORT-2-9,Orchard,y11,1.093899483,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
ORT-1,tridentata,2x,t2x,ORT-1-1,Ephraim,y12,1.091415608,8.2,20.5,-2.9,23.4,342,109,53,187.8,347,1990,3776,206,177,151,260,109,57,-32.6,40,16.4,987,730,49,103,98,57,84,278,1262
ORT-3,tridentata,2x,t2x,ORT-3-8,Majors,y12,1.088102167,6.6,18,-2.6,20.6,321,115,51.9,156.4,393,1568,4213,88,172,163,262,99,66,-31.2,37.5,16.1,837,607,55,78,99,60,83,283,1038
ORW-2,tridentata,2x,t2x,ORW-2-3,Majors,y12,1.08455973,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
UTW-1,wyomingensis,4x,w4x,UTW-1-2,Majors,y12,1.083562936,9.9,23.7,-3.9,27.6,306,138,64.9,170.9,366,2594,3394,434,213,123,282,160,31,-33.4,39.7,17.2,1033,779,54,51,72,85,97,317,1548
UTW-2,wyomingensis,4x,w4x,UTW-2-6,Ephraim,y11,1.082799408,8.5,22.4,-4.5,26.9,263,127,70.1,176.6,440,2227,3771,313,193,136,270,134,37,-34,40.2,15.9,975,760,52,48,85,70,60,371,1402
UTT-2,tridentata,2x,t2x,UTT-2-2,Ephraim,y11,1.080856374,9.5,23.2,-4.1,27.3,307,141,63.5,164.4,380,2501,3472,393,207,127,281,154,33,-33.9,39.5,17,1033,777,53,52,70,87,99,327,1503
ORW-2,tridentata,2x,t2x,ORW-2-4,Majors,y12,1.080113411,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
AZW-1,wyomingensis,4x,t4x,AZW-1-3,Ephraim,y12,1.075908739,9.9,21.2,-0.6,21.8,291,146,68.4,145.5,222,2367,3227,282,191,148,279,131,19,-32.7,39,18.4,1208,938,45,64,48,103,76,182,1367
ORT-1,tridentata,2x,t2x,ORT-1-5,Ephraim,y11,1.075577074,8.2,20.5,-2.9,23.4,342,109,53,187.8,347,1990,3776,206,177,151,260,109,57,-32.6,40,16.4,987,730,49,103,98,57,84,278,1262
ORW-2,tridentata,2x,t2x,ORW-2-3,Ephraim,y11,1.070788658,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
ORW-2,tridentata,2x,t2x,ORW-2-7,Majors,y12,1.070739136,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
ORT-2,tridentata,2x,t2x,ORT-2-4,Orchard,y12,1.070654504,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
ORW-2,tridentata,2x,t2x,ORW-2-4,Ephraim,y12,1.070236568,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
COW-1,wyomingensis,4x,w4x,COW-1-2,Majors,y12,1.064237273,8.5,21.7,-4.7,26.4,346,147,53.4,147.6,454,2313,3740,279,191,135,273,138,59,-35.6,39,18,1016,747,50,77,93,80,96,383,1375
NVT-1,tridentata,2x,t2x,NVT-1-4,Ephraim,y11,1.050564825,8.9,21.3,-1.8,23.1,265,108,71.1,197.9,289,2138,3558,243,171,150,259,109,29,-34.5,40.6,17.3,1111,888,44,68,82,59,57,233,1320
IDT-2,tridentata,2x,t2x,IDT-2-5,Majors,y12,1.050127209,9.9,22.8,-2.3,25.1,279,68,71.1,334,276,2452,3316,371,217,132,277,145,39,-29.1,41.6,15.7,1022,824,54,102,86,30,62,235,1468
IDW-3,wyomingensis,4x,w4x,IDW-3-6,Ephraim,y12,1.049290686,10.2,22.6,-1.7,24.2,271,82,74.4,274.1,243,2497,3192,364,226,125,278,152,28,-27.8,40.8,15.7,1012,808,55,84,79,43,65,208,1455
CAT-2,tridentata,2x,t2x,CAT-2-8,Ephraim,y11,1.048995842,8.5,19.8,-1,20.8,289,67,64.2,294.7,267,1992,3605,164,174,152,262,110,46,-33.3,39.2,19.4,1090,887,45,124,65,39,60,206,1214
WAT-2,wyomingensis,4x,t4x,WAT-2-1,Majors,y12,1.048042404,10.7,22.5,-1.4,24,194,53,106.4,428.3,231,2637,3059,404,244,116,287,172,22,-26.6,40.9,14.5,938,803,59,72,46,28,48,199,1492
ORT-2,tridentata,2x,t2x,ORT-2-6,Orchard,y12,1.044361954,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
UTW-1,wyomingensis,4x,w4x,UTW-1-9,Ephraim,y11,1.043502462,9.9,23.7,-3.9,27.6,306,138,64.9,170.9,366,2594,3394,434,213,123,282,160,31,-33.4,39.7,17.2,1033,779,54,51,72,85,97,317,1548
NMT-1,wyomingensis,4x,t4x,NMT-1-8,Ephraim,y11,1.042073842,8.2,20.6,-3.7,24.3,293,166,62,124.1,408,2089,3779,213,170,152,270,118,33,-37.5,37.7,18.8,1078,831,44,46,53,115,79,337,1290
AZW-1,wyomingensis,4x,t4x,AZW-1-10,Ephraim,y12,1.041262576,9.9,21.2,-0.6,21.8,291,146,68.4,145.5,222,2367,3227,282,191,148,279,131,19,-32.7,39,18.4,1208,938,45,64,48,103,76,182,1367
ORT-2,tridentata,2x,t2x,ORT-2-8,Orchard,y11,1.041192068,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
IDT-2,tridentata,2x,t2x,IDT-2-8,Majors,y12,1.041094997,9.9,22.8,-2.3,25.1,279,68,71.1,334,276,2452,3316,371,217,132,277,145,39,-29.1,41.6,15.7,1022,824,54,102,86,30,62,235,1468
ORW-1,wyomingensis,4x,w4x,ORW-1-4,Majors,y12,1.039697367,7.7,20.1,-3.7,23.9,295,86,60.2,233.3,411,1938,3905,185,171,153,255,102,69,-33.7,40.3,16.1,956,779,49,105,74,47,69,334,1231
AZT-1,wyomingensis,4x,t4x,AZT-1-7,Ephraim,y11,1.039431434,9.9,21.8,-1,22.8,340,137,58.4,159.6,239,2393,3259,304,198,142,280,138,30,-32,38.4,18.2,1150,870,48,90,75,95,80,196,1398
IDT-3,tridentata,2x,t2x,IDT-3-2,Ephraim,y11,1.03917673,8.1,20.3,-2.5,22.8,377,118,48,172.3,344,1965,3793,199,185,150,266,116,61,-31.1,39.3,16.1,924,669,52,105,114,65,93,273,1247
UTV-2,wyomingensis,4x,w4x,UTV-2-8,Majors,y12,1.038856128,6.8,19,-4.2,23.1,323,152,52.1,124.5,484,1744,4174,117,157,162,259,97,65,-37.7,37,18,976,722,46,69,76,99,79,378,1132
UTV-2,wyomingensis,4x,w4x,UTV-2-2,Majors,y12,1.037053557,6.8,19,-4.2,23.1,323,152,52.1,124.5,484,1744,4174,117,157,162,259,97,65,-37.7,37,18,976,722,46,69,76,99,79,378,1132
UTV-2,wyomingensis,4x,w4x,UTV-2-8,Ephraim,y12,1.035471207,6.8,19,-4.2,23.1,323,152,52.1,124.5,484,1744,4174,117,157,162,259,97,65,-37.7,37,18,976,722,46,69,76,99,79,378,1132
ORT-2,tridentata,2x,t2x,ORT-2-3,Orchard,y11,1.03377659,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
